day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20230630,86049118,0,r,R,210.90327039284432,54.3084824941344,35.03392791748047,27.06807518005371,241.40396118164062,14.07359504699707,1.944421410560608,50.49505615234375,8,0.00895838625729084,0.00408177450299263,30.0,4.0,16.0,1.9427170562839968,12.0,13.0,13.0,13.0,2.0,13.0
20230630,86049119,0,r,R,210.88027807315632,54.37732076263717,35.20940399169922,26.831218719482422,241.9461669921875,14.049749374389648,1.9213097095489502,54.23210525512695,9,2.899332510186703e-11,5.021791316117685e-11,30.0,3.0,17.0,1.9213792054083214,12.0,1.0,13.0,13.0,2.0,13.0
20230630,86049120,0,r,R,210.9031918964333,54.3084841458756,35.33528518676758,27.0670166015625,241.99465942382812,14.124917030334473,1.9234402179718018,53.127689361572266,9,0.01806221902370453,0.009169256314635277,30.0,9.0,13.0,1.9221400855795554,11.0,12.0,14.0,14.0,2.0,12.0
20230630,86049121,0,i,I,210.903324409277,54.30843263289751,35.6118049621582,26.992097854614258,224.0895538330078,13.556123733520508,1.7738516330718994,47.9646110534668,13,0.018307097256183624,0.006277407053858042,40.0,10.0,22.0,1.762683038275014,15.0,16.0,19.0,19.0,2.0,17.0
20230630,86049122,0,i,I,210.9033439030361,54.30846413668405,35.786949157714844,26.998640060424805,229.58880615234375,13.684279441833496,1.8042649030685425,50.33156967163086,11,0.021599916741251945,0.011545384302735329,40.0,8.0,13.0,1.7967349654343516,12.0,13.0,17.0,17.0,2.0,13.0
20230630,86049123,0,i,I,210.90347078400308,54.308470184375665,35.962196350097656,27.017955780029297,229.32708740234375,13.690382957458496,1.8997201919555664,54.25513458251953,12,0.010316130705177784,0.006116378586739302,40.0,8.0,15.0,1.8988011492711332,15.0,16.0,16.0,16.0,2.0,17.0
20230630,86049124,0,i,I,210.9033780253064,54.3084487949067,36.137664794921875,27.03191566467285,228.7290802001953,14.051492691040039,1.9884543418884277,59.43488693237305,11,0.02078229933977127,0.01144388411194086,40.0,9.0,10.0,1.985942140826225,14.0,16.0,16.0,16.0,2.0,17.0
20230630,86049125,0,i,I,210.90340609418126,54.308471632837225,36.31321716308594,26.977571487426758,229.46267700195312,13.86964225769043,1.8408348560333252,50.876468658447266,11,0.016136284917593002,0.00642411457374692,40.0,8.0,22.0,1.8360474393421626,14.0,15.0,19.0,18.0,2.0,16.0
20230630,86049126,0,i,I,210.9034037258613,54.30848835607216,36.4888801574707,27.023670196533203,229.37901306152344,13.647102355957031,1.86836838722229,52.888824462890625,12,0.011043923906981945,0.004070491064339876,40.0,9.0,18.0,1.86317391826342,16.0,17.0,17.0,17.0,2.0,18.0
20230704,86090049,0,r,R,210.90838249003193,54.30735705427363,21.08941650390625,25.89445686340332,136.08995056152344,10.326562881469727,1.8939642906188965,61.46860885620117,8,0.020868241786956787,0.01339237205684185,10.0,10.0,6.0,1.8970884012503773,10.0,10.0,10.0,10.0,1.0,11.0
20230704,86090058,0,r,R,210.90841988456793,54.307226109689395,23.071428298950195,27.396678924560547,302.69354248046875,15.720860481262207,2.3177011013031006,87.40108489990234,9,0.01846225932240486,0.0058586131781339645,40.0,10.0,18.0,2.3149045640626813,11.0,10.0,15.0,15.0,0.0,11.0
20230704,86090059,0,r,R,210.90842955916122,54.307242581615824,23.212509155273438,27.39708137512207,297.71533203125,15.350456237792969,2.2285850048065186,82.8689193725586,10,0.018302470445632935,0.008776216767728329,40.0,10.0,18.0,2.2325139195440755,11.0,13.0,13.0,13.0,1.0,13.0
20230704,86090060,0,r,R,210.908377925526,54.30720919101235,23.354490280151367,27.382612228393555,298.8774719238281,15.280942916870117,2.409027576446533,95.22254180908203,11,0.0211529191583395,0.0011285198852419853,40.0,10.0,13.0,2.416172932137377,12.0,14.0,13.0,13.0,1.0,14.0
20230704,86090061,0,r,R,210.90831715099108,54.3072460333081,23.497438430786133,27.3791446685791,304.68115234375,15.888652801513672,2.6052968502044678,100.60472106933594,10,0.023630520328879356,0.009804774075746536,40.0,10.0,16.0,2.6024770431639945,11.0,12.0,14.0,14.0,2.0,13.0
20230704,86090062,0,r,R,210.90850946858592,54.30724541538418,23.641111373901367,27.387359619140625,303.6810607910156,15.47165298461914,2.478353977203369,95.9871597290039,12,0.023631475865840912,0.009845738299190998,40.0,10.0,23.0,2.476978981554434,13.0,14.0,15.0,15.0,0.0,14.0
20230704,86090063,0,i,I,210.9084956206519,54.307199061147855,23.83386993408203,27.057641983032227,217.89088439941406,13.47903823852539,2.229433536529541,81.63560485839844,11,0.021443188190460205,0.009159451350569725,40.0,10.0,14.0,2.2248020022746355,12.0,12.0,16.0,16.0,0.0,13.0
20230704,86090064,0,i,I,210.90845594996918,54.30722757532603,23.979740142822266,27.023244857788086,218.0671844482422,13.614358901977539,2.555842638015747,97.01577758789062,11,0.03191561996936798,0.01026244554668665,40.0,10.0,18.0,2.555628239232591,13.0,13.0,14.0,14.0,2.0,13.0
20230704,86090065,0,i,I,210.90853742165567,54.307189517463186,24.126256942749023,27.060178756713867,216.0076141357422,13.54592514038086,2.3935930728912354,86.2623062133789,10,0.01692429557442665,0.009860462509095669,40.0,10.0,14.0,2.3870313742870604,12.0,12.0,16.0,16.0,0.0,13.0
20230704,86090066,0,i,I,210.90856280937751,54.30719232207907,24.273672103881836,27.02446937561035,215.28683471679688,13.525197982788086,2.3695852756500244,89.71172332763672,10,0.02497725561261177,0.011671009473502636,40.0,10.0,13.0,2.3655707449090806,11.0,11.0,15.0,15.0,0.0,12.0
20230704,86090067,0,i,I,210.9083796111748,54.30713393851158,24.421905517578125,27.01370620727539,216.2187042236328,13.492341995239258,2.5406699180603027,100.9059829711914,10,0.02098415233194828,0.0062615154311060905,40.0,10.0,25.0,2.5379823031536475,12.0,12.0,14.0,14.0,0.0,12.0
20230704,86090085,0,r,R,210.900664921295,54.30949073619543,36.921451568603516,27.401748657226562,438.56353759765625,18.18227767944336,2.300175189971924,76.33712768554688,7,0.019311975687742233,0.007904929108917713,40.0,8.0,19.0,2.302953817316838,10.0,10.0,10.0,10.0,2.0,11.0
20230704,86090086,0,r,R,210.9007760511505,54.309486014274455,37.097408294677734,27.405521392822266,440.98150634765625,18.232833862304688,2.068626642227173,66.04359436035156,9,0.01958933286368847,0.010472377762198448,40.0,8.0,24.0,2.06667377644975,11.0,13.0,11.0,11.0,2.0,13.0
20230704,86090087,0,r,R,210.9006860609204,54.30947663420114,37.27358627319336,27.402368545532227,441.29107666015625,18.223814010620117,2.286365270614624,77.7221908569336,8,0.017729688435792923,0.010668931528925896,40.0,7.0,14.0,2.2889726836644817,10.0,11.0,9.0,9.0,1.0,11.0
20230704,86090088,0,r,R,210.90068570040583,54.309493813378666,37.44981002807617,27.39121437072754,442.50494384765625,18.232545852661133,2.2815628051757812,77.27931213378906,9,0.017782747745513916,0.011955752968788147,40.0,8.0,15.0,2.2757009719435586,11.0,12.0,11.0,11.0,2.0,12.0
