day_obs,visit,detector,band,physical_filter,ra,dec,zenithDistance,zeroPoint,skyBg,skyNoise,psfSigma,psfArea,nPsfStar,astromOffsetMean,astromOffsetStd,expTime,astrometry_matches_count,cosmic_ray_count,final_psf_sigma,matched_psf_star_count,photometry_matches_count,psf_available_star_count,psf_good_star_count,saturated_source_count,star_count
20250803,93461325,0,b,B,300.17659508770953,22.706275732039067,16.30600929260254,23.613252639770508,3.180694103240967,6.359753608703613,2.3191752433776855,86.14997100830078,25,0.054633766412734985,0.026511380448937416,4.0,21.0,5.0,2.287621880047212,30.0,38.0,29.0,29.0,4.0,32.0
20250803,93461326,0,b,B,300.176708455445,22.706339931675732,16.36532974243164,23.61874008178711,3.7208774089813232,6.347869873046875,2.2433042526245117,93.60670471191406,21,0.04146434739232063,0.016796404495835304,4.0,26.0,4.0,2.24546383930548,26.0,34.0,25.0,24.0,0.0,27.0
20250803,93461327,0,b,B,300.1766118800994,22.706398682798,16.425586700439453,23.60097885131836,3.744598388671875,6.340706825256348,2.296154260635376,92.98090362548828,23,0.04470286890864372,0.022004762664437294,4.0,25.0,6.0,2.2862813263024995,27.0,34.0,24.0,24.0,3.0,28.0
20250803,93461328,0,b,B,300.17672964041014,22.706267780610496,16.48673439025879,23.604900360107422,2.896127462387085,6.367082595825195,2.4322590827941895,98.1089859008789,18,0.04995856434106827,0.030324656516313553,4.0,24.0,16.0,2.420494947554561,26.0,33.0,23.0,23.0,4.0,27.0
20250803,93461329,0,b,B,300.17667826253324,22.706263555282863,16.548648834228516,23.558223724365234,3.0055038928985596,6.382693290710449,2.041294813156128,70.51165008544922,21,0.05623096972703934,0.028021609410643578,4.0,31.0,9.0,2.029925946559163,27.0,35.0,28.0,28.0,5.0,28.0
20250803,93461330,0,b,B,300.1767945466242,22.70631218371779,16.61125373840332,23.602733612060547,3.7513318061828613,6.391232013702393,2.131946563720703,98.04496002197266,18,0.03631805628538132,0.022572390735149384,4.0,26.0,2.0,2.1141682385616383,23.0,31.0,27.0,27.0,3.0,25.0
20250803,93461331,0,b,B,300.1767421507996,22.70622208740091,16.674863815307617,23.60279083251953,3.0593619346618652,6.498051643371582,2.379068374633789,117.5399398803711,17,0.05015243962407112,0.026523642241954803,4.0,22.0,8.0,2.348154298416858,19.0,26.0,23.0,23.0,1.0,23.0
20250803,93461332,0,b,B,300.17684608532096,22.706421185421995,16.73897361755371,23.608034133911133,3.2318222522735596,6.427717208862305,2.6011064052581787,98.06487274169922,9,0.04727160558104515,0.026521222665905952,4.0,18.0,4.0,2.634473814326978,12.0,15.0,21.0,21.0,3.0,15.0
20250803,93461333,0,b,B,300.1767443735899,22.706450289928444,16.804044723510742,23.56166648864746,3.4863576889038086,6.472750186920166,2.0141074657440186,80.7679214477539,20,0.09261520206928253,0.04258803650736809,4.0,30.0,9.0,1.9951134533591413,25.0,34.0,31.0,31.0,2.0,26.0
20250803,93461334,0,b,B,300.176814730873,22.706540060899123,16.86975860595703,23.83002471923828,3.0310864448547363,6.470739364624023,1.7426334619522095,70.21871185302734,23,0.03969059884548187,0.018208550289273262,4.0,35.0,7.0,1.7309687307741353,25.0,34.0,35.0,35.0,6.0,26.0
20250803,93461335,0,b,B,300.1767608666953,22.706530104467298,16.936372756958008,23.58068084716797,3.0294575691223145,6.418978214263916,2.2360544204711914,109.58950805664062,16,0.06272672861814499,0.0401284396648407,4.0,24.0,6.0,2.2038058251052104,21.0,29.0,23.0,23.0,0.0,25.0
20250803,93461336,0,b,B,300.17678701084816,22.706476288091363,17.003759384155273,23.58926010131836,3.842409610748291,6.461648941040039,2.1273398399353027,102.8673324584961,19,0.03622915595769882,0.020968984812498093,4.0,29.0,9.0,2.121985769135165,22.0,36.0,31.0,30.0,3.0,25.0
20250803,93461337,0,b,B,300.1768123573474,22.70631182337469,17.071964263916016,23.81048583984375,2.848494052886963,6.3455424308776855,2.840466260910034,115.20616912841797,9,0.06947512924671173,0.04887406900525093,4.0,9.0,2.0,2.811961102630023,22.0,32.0,9.0,9.0,0.0,27.0
